"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
354,"1","2025-06-26T15:49:35.730627Z",349,"[{""start"":18,""end"":25,""text"":""3000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":59,""text"":"" *535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""3096.31"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",9.135,"Dear Customer AED 3000.00 was credited to your account *535. Your available account balance is AED 3096.31","2025-06-26T15:49:35.730652Z"
355,"1","2025-06-26T15:50:10.714593Z",350,"[{""start"":19,""end"":24,""text"":""40.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":56,""text"":"" ****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":110,""end"":117,""text"":""1207.19"",""labels"":[""BALANCE""]},{""start"":59,""end"":93,""text"":""ADNOC AL MAFRAQ S-171 ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":106,""end"":109,""text"":""AED"",""labels"":[""CURRENCY""]}]",33.897,"Transaction of AED 40.00 debited from your a/c ****0535 at ADNOC AL MAFRAQ S-171 ABU DHABI AE. Avl Bal is AED 1207.19","2025-06-26T15:50:10.714615Z"
356,"1","2025-06-26T15:50:43.614972Z",351,"[{""start"":19,""end"":24,""text"":""33.60"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":56,""text"":"" ****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":91,""text"":""KERMALAK RESTAURANT ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":104,""end"":107,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":108,""end"":115,""text"":""2088.73"",""labels"":[""BALANCE""]}]",29.068,"Transaction of AED 33.60 debited from your a/c ****0535 at KERMALAK RESTAURANT ABU DHABI AE. Avl Bal is AED 2088.73","2025-06-26T15:50:43.614992Z"
357,"1","2025-06-26T15:51:00.650831Z",352,"[{""start"":18,""end"":24,""text"":""200.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":60,""text"":""*535."",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":108,""text"":""102044.91"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",15.562,"Dear Customer AED 200.00 was debited from your account *535. Your available account balance is AED 102044.91","2025-06-26T15:51:00.650848Z"
358,"1","2025-06-26T15:51:13.376078Z",353,"[{""start"":18,""end"":24,""text"":""350.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":62,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""137.10"",""labels"":[""BALANCE""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",11.646,"Dear Customer AED 350.00 was credited to your account ****0535. Your available account balance is AED 137.10","2025-06-26T15:51:13.376101Z"
359,"1","2025-06-26T15:52:25.836243Z",354,"[{""start"":19,""end"":24,""text"":""15.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":93,""text"":""CONTINENTAL FOOD-399108 SHARJAH AE"",""labels"":[""LOCATION""]},{""start"":106,""end"":109,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":110,""end"":115,""text"":""82.17"",""labels"":[""BALANCE""]}]",70.417,"Transaction of AED 15.00 debited from your a/c ****0535 at CONTINENTAL FOOD-399108 SHARJAH AE. Avl Bal is AED 82.17","2025-06-26T15:52:25.836264Z"
360,"1","2025-06-26T15:52:46.643656Z",355,"[{""start"":18,""end"":22,""text"":""1.05"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":101,""end"":108,""text"":""1260.93"",""labels"":[""BALANCE""]},{""start"":52,""end"":61,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",19.503,"Dear Customer AED 1.05 was debited from your account ****0535. Your available account balance is AED 1260.93","2025-06-26T15:52:46.643675Z"
361,"1","2025-06-26T15:53:04.560292Z",356,"[{""start"":19,""end"":23,""text"":""3.69"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":24,""end"":31,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":50,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":53,""end"":91,""text"":"" APPLE.COM\/BILL IT UNES.COM IE"",""labels"":[""LOCATION""]},{""start"":104,""end"":107,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":108,""end"":115,""text"":""1708.37"",""labels"":[""BALANCE""]}]",16.741,"Transaction of AED 3.69 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 1708.37","2025-06-26T15:53:04.560314Z"
362,"1","2025-06-26T15:53:44.249456Z",357,"[{""start"":19,""end"":24,""text"":""11.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":109,""end"":117,""text"":""19907.56"",""labels"":[""BALANCE""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":59,""end"":92,""text"":""TEA JUNCTION EXPRESS ABU DHABI AE"",""labels"":[""LOCATION""]}]",38.613,"Transaction of AED 11.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS ABU DHABI AE. Avl Bal is AED 19907.56","2025-06-26T15:53:44.249474Z"
363,"1","2025-06-26T15:54:08.654664Z",358,"[{""start"":19,""end"":24,""text"":""17.75"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":56,""text"":""****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":92,""text"":""STARBUCKS-ADNOC-D843 ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":109,""end"":115,""text"":""259.80"",""labels"":[""BALANCE""]}]",19.553,"Transaction of AED 17.75 debited from your a/c ****0535 at STARBUCKS-ADNOC-D843 ABU DHABI AE. Avl Bal is AED 259.80","2025-06-26T15:54:08.654689Z"
364,"1","2025-06-26T15:54:29.184644Z",359,"[{""start"":18,""end"":25,""text"":""3500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":111,""text"":""1650.50"",""labels"":[""BALANCE""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",19.514,"Dear Customer AED 3500.00 was debited from your account ****0535. Your available account balance is AED 1650.50","2025-06-26T15:54:29.184654Z"
365,"1","2025-06-26T15:54:42.712120Z",360,"[{""start"":19,""end"":26,""text"":""1537.99"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":49,""end"":53,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":106,""end"":111,""text"":""61.74"",""labels"":[""BALANCE""]},{""start"":102,""end"":105,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":57,""end"":89,""text"":""AIR TICKET ETRAVELI DU BAI AE"",""labels"":[""LOCATION""]}]",12.389,"Transaction of AED 1537.99 debited from your a/c *535 at AIR TICKET ETRAVELI    DU BAI AE. Avl Bal is AED 61.74","2025-06-26T15:54:42.712143Z"
366,"1","2025-06-26T15:54:58.622189Z",361,"[{""start"":19,""end"":24,""text"":""13.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":108,""end"":111,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":112,""end"":118,""text"":""664.33"",""labels"":[""BALANCE""]},{""start"":59,""end"":95,""text"":""TEA JUNCTION EXPRESS AB U DHABI AE"",""labels"":[""LOCATION""]},{""start"":46,""end"":56,""text"":"" ****0535 "",""labels"":[""ACCOUNT_NUMBER""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",15.023,"Transaction of AED 13.00 debited from your a/c ****0535 at TEA JUNCTION EXPRESS   AB U DHABI AE. Avl Bal is AED 664.33","2025-06-26T15:54:58.622211Z"
367,"1","2025-06-26T15:55:09.234339Z",362,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":104,""text"":""13.68"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",9.579,"Dear Customer AED 100.00 was debited from your account *535. Your available account balance is AED 13.68","2025-06-26T15:55:09.234364Z"
368,"1","2025-06-26T15:55:19.605730Z",363,"[{""start"":18,""end"":26,""text"":""16000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":112,""text"":""16320.42"",""labels"":[""BALANCE""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",8.06,"Dear Customer AED 16000.00 was credited to your account ****0535. Your available account balance is AED 16320.42","2025-06-26T15:55:19.605753Z"
369,"1","2025-06-26T15:55:33.743273Z",364,"[{""start"":18,""end"":25,""text"":""1000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":109,""text"":""25.44"",""labels"":[""BALANCE""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",13.096,"Dear Customer AED 1000.00 was debited from your account ****0535. Your available account balance is AED 25.44","2025-06-26T15:55:33.743293Z"
370,"1","2025-06-26T15:55:52.261004Z",365,"[{""start"":19,""end"":24,""text"":""50.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":112,""end"":118,""text"":""458.24"",""labels"":[""BALANCE""]},{""start"":108,""end"":111,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":59,""end"":95,""text"":""ADVANCED CNT DAY CARE AB U DHABI AE"",""labels"":[""LOCATION""]}]",17.573,"Transaction of AED 50.00 debited from your a/c ****0535 at ADVANCED CNT DAY CARE  AB U DHABI AE. Avl Bal is AED 458.24","2025-06-26T15:55:52.261015Z"
371,"1","2025-06-26T15:56:01.112702Z",366,"[{""start"":18,""end"":25,""text"":""2000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""2000.61"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",7.679,"Dear Customer AED 2000.00 was credited to your account *535. Your available account balance is AED 2000.61","2025-06-26T15:56:01.112725Z"
372,"1","2025-06-26T15:56:24.122075Z",367,"[{""start"":18,""end"":24,""text"":""103.25"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":94,""end"":97,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":104,""text"":""113.68"",""labels"":[""BALANCE""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":58,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]}]",18.949,"Dear Customer AED 103.25 was credited to your account *535. Your available account balance is AED 113.68","2025-06-26T15:56:24.122096Z"
373,"1","2025-06-26T15:56:39.905928Z",368,"[{""start"":18,""end"":25,""text"":""1000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":54,""end"":59,""text"":"" *535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":106,""text"":""1000.29"",""labels"":[""BALANCE""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]}]",14.762,"Dear Customer AED 1000.00 was credited to your account *535. Your available account balance is AED 1000.29","2025-06-26T15:56:39.905953Z"
374,"1","2025-06-26T15:56:52.672681Z",369,"[{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":100,""end"":105,""text"":""20.00"",""labels"":[""BALANCE""]},{""start"":18,""end"":25,""text"":""3000.00"",""labels"":[""AMOUNT""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]}]",11.719,"Dear Customer AED 3000.00 was debited from your account *535. Your available account balance is AED 20.00","2025-06-26T15:56:52.672706Z"
375,"1","2025-06-26T15:57:07.587154Z",370,"[{""start"":19,""end"":24,""text"":""50.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":90,""text"":""Smart Dubai Government Dubai AE"",""labels"":[""LOCATION""]},{""start"":103,""end"":106,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":107,""end"":111,""text"":""0.56"",""labels"":[""BALANCE""]}]",13.971,"Transaction of AED 50.00 debited from your a/c ****0535 at Smart Dubai Government Dubai AE. Avl Bal is AED 0.56","2025-06-26T15:57:07.587174Z"
376,"1","2025-06-26T15:57:19.540514Z",371,"[{""start"":18,""end"":24,""text"":""300.00"",""labels"":[""AMOUNT""]},{""start"":17,""end"":18,""text"":"" "",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":58,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":98,""end"":104,""text"":""400.12"",""labels"":[""BALANCE""]},{""start"":94,""end"":97,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.963,"Dear Customer AED 300.00 was credited to your account *535. Your available account balance is AED 400.12","2025-06-26T15:57:19.540536Z"
377,"1","2025-06-26T15:57:35.123086Z",372,"[{""start"":19,""end"":24,""text"":""13.75"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":91,""text"":""ADNOC- AL DAR S-719 ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":104,""end"":107,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":108,""end"":113,""text"":""19.50"",""labels"":[""BALANCE""]}]",14.432,"Transaction of AED 13.75 debited from your a/c ****0535 at ADNOC- AL DAR S-719 ABU DHABI AE. Avl Bal is AED 19.50","2025-06-26T15:57:35.123120Z"
378,"1","2025-06-26T15:57:52.044345Z",373,"[{""start"":18,""end"":23,""text"":""30.09"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":101,""end"":106,""text"":""38.70"",""labels"":[""BALANCE""]}]",16.147,"Dear Customer AED 30.09 was credited to your account ****0535. Your available account balance is AED 38.70","2025-06-26T15:57:52.044364Z"
379,"1","2025-06-26T15:58:02.158206Z",374,"[{""start"":18,""end"":26,""text"":""10000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":38,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":57,""end"":61,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":106,""text"":""18.64"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",9.033,"Dear Customer AED 10000.00 was debited from your account *535. Your available account balance is AED 18.64","2025-06-26T15:58:02.158229Z"
380,"1","2025-06-26T15:58:16.302165Z",375,"[{""start"":18,""end"":24,""text"":""100.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":103,""end"":109,""text"":""726.94"",""labels"":[""BALANCE""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]}]",13.174,"Dear Customer AED 100.00 was debited from your account ****0535. Your available account balance is AED 726.94","2025-06-26T15:58:16.302189Z"
381,"1","2025-06-26T15:58:26.853397Z",376,"[{""start"":18,""end"":25,""text"":""1419.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":38,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":63,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""1454.50"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",9.407,"Dear Customer AED 1419.00 was credited to your account ****0535. Your available account balance is AED 1454.50","2025-06-26T15:58:26.853426Z"
382,"1","2025-06-26T15:58:38.183236Z",377,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":59,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":99,""end"":103,""text"":""0.18"",""labels"":[""BALANCE""]},{""start"":95,""end"":98,""text"":""AED"",""labels"":[""CURRENCY""]}]",8.626,"Dear Customer AED 500.00 was debited from your account *535. Your available account balance is AED 0.18","2025-06-26T15:58:38.183263Z"
383,"1","2025-06-26T15:58:49.419567Z",378,"[{""start"":18,""end"":23,""text"":""65.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":107,""text"":""722.54"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.181,"Dear Customer AED 65.00 was credited to your account ****0535. Your available account balance is AED 722.54","2025-06-26T15:58:49.419592Z"
